timestamp,Roll1,Pitch1,Yaw1,gx,gy,gz,Roll2,Pitch2,Yaw2,ax,ay,az,label
1869,-10.40435791015625,24.447757720947266,177.8430938720703,5.37109375,-16.05224609375,-14.0380859375,22.2366886138916,54.20711517333984,201.2544403076172,-0.9742093086242676,-0.212970569729805,-0.074563518166542,other
1989,-10.465930938720703,24.095598220825195,177.7301788330078,-0.1220703125,-29.6630859375,-17.51708984375,22.387788772583008,54.363468170166016,201.20022583007812,-0.977088987827301,-0.1965259909629821,-0.0816991627216339,other
2110,-10.37504768371582,23.81388282775879,177.54412841796875,5.126953125,-8.7890625,-16.11328125,22.471437454223633,54.598934173583984,201.03192138671875,-0.9875741004943848,-0.1117697656154632,-0.1104755923151969,other
2229,-10.329943656921388,23.601486206054688,177.491455078125,-0.244140625,-13.73291015625,-6.34765625,22.35243034362793,54.79143524169922,200.76608276367188,-0.9767859578132628,-0.1852010041475296,-0.1076555475592613,other
2350,-10.458123207092283,23.530670166015625,177.33480834960938,-5.859375,7.14111328125,-15.869140625,22.38910675048828,54.95082473754883,200.67755126953125,-0.9796268343925476,-0.1633876860141754,-0.1167720779776573,other
2469,-10.587356567382812,23.652698516845703,176.8760986328125,15.380859375,28.80859375,-33.99658203125,22.680448532104492,55.15755844116211,200.6942443847656,-0.992437779903412,-0.0946882516145706,-0.0781118422746658,other
2589,-10.450103759765623,23.584325790405273,176.80299377441406,7.2021484375,-0.9765625,-5.43212890625,22.732114791870117,55.3027229309082,200.62159729003903,-0.9888082146644592,-0.0822921469807624,-0.1244446709752082,other
2706,-10.114726066589355,23.482255935668945,176.97219848632812,23.0712890625,-7.9345703125,15.44189453125,22.64885711669922,55.44607162475586,200.51705932617188,-0.9889528751373292,-0.0459755323827266,-0.140919804573059,other
2816,-10.185993194580078,23.534080505371097,177.0107421875,-14.892578125,5.615234375,-4.7607421875,22.648921966552734,55.58656311035156,200.4514312744141,-0.9921591877937316,-0.0666777044534683,-0.1057085543870925,other
3005,-10.62083625793457,23.527925491333008,176.96554565429688,-23.37646484375,2.8076171875,-10.92529296875,23.087629318237305,55.79945755004883,200.77767944335935,-0.994166612625122,-0.0983293652534484,-0.0443191267549991,other
3177,-10.042349815368652,23.448728561401367,177.16839599609375,48.4619140625,-7.38525390625,18.12744140625,23.149242401123047,55.87589263916016,200.8660430908203,-0.988809049129486,-0.0564964190125465,-0.1380752921104431,other
3302,-9.641037940979004,23.395002365112305,177.2642059326172,20.1416015625,-4.45556640625,1.40380859375,23.239748001098633,55.95294952392578,200.94024658203125,-0.9863086342811584,-0.0827721953392028,-0.1426320821046829,other
3542,-9.293084144592283,23.38756942749023,177.36175537109375,16.66259765625,-1.89208984375,5.79833984375,23.396486282348633,56.15473556518555,201.08786010742188,-0.9936517477035522,-0.0223400499671697,-0.1102589517831802,other
3667,-9.325891494750977,23.428699493408203,177.33621215820312,4.2724609375,2.0751953125,1.03759765625,23.57209587097168,56.31655502319336,201.22215270996097,-0.9921730756759644,-0.0425199978053569,-0.1174077466130256,other
3782,-9.44814109802246,23.47754669189453,177.267822265625,-0.1220703125,3.90625,-1.28173828125,23.65716552734375,56.41611862182617,201.3112335205078,-0.9916102886199952,-0.0534074418246746,-0.1177143603563308,other
3969,-9.517492294311523,23.462743759155273,177.21017456054688,1.0986328125,2.3193359375,0.30517578125,23.82287979125977,56.70112991333008,201.4803466796875,-0.993264377117157,-0.0438767485320568,-0.1072409898042678,other
4079,-9.382841110229492,23.504331588745117,177.2543182373047,1.64794921875,3.5400390625,0.06103515625,23.913232803344727,56.8094596862793,201.5587615966797,-0.9929035902023317,-0.0507639124989509,-0.1075425073504448,other
4266,-9.360745429992676,23.44771957397461,177.2478790283203,1.5869140625,2.86865234375,-0.48828125,23.973609924316406,56.9172477722168,201.618896484375,-0.992156147956848,-0.0533698461949825,-0.1130394786596298,other
4501,-9.275476455688477,23.643136978149418,177.25697326660156,3.0517578125,1.953125,0.18310546875,24.133848190307617,57.136932373046875,201.7390594482422,-0.9925804734230042,-0.0432703234255313,-0.113629549741745,other
4630,-9.366711616516112,23.67366600036621,177.20538330078125,3.0517578125,3.173828125,0.18310546875,24.20962905883789,57.24991226196289,201.81005859375,-0.9910584688186646,-0.0501938238739967,-0.1236277446150779,other
4750,-9.382864952087402,23.734539031982425,177.1853790283203,3.11279296875,2.685546875,1.15966796875,24.252544403076172,57.407379150390625,201.89105224609375,-0.995887279510498,-0.0136504927650094,-0.0895663946866989,other
4930,-9.521623611450195,23.840038299560547,177.08297729492188,13.97705078125,19.47021484375,19.47021484375,24.18241310119629,57.61091995239258,201.941650390625,-0.9356601238250732,-0.2933335900306701,-0.1962024569511413,other
5050,-9.321298599243164,23.86946678161621,177.3037109375,10.92529296875,3.72314453125,27.34375,24.49057388305664,57.54068374633789,202.3917999267578,-0.97090345621109,-0.063978336751461,-0.230766475200653,other
5169,-9.363592147827148,23.940887451171875,177.44659423828125,2.0751953125,18.9208984375,20.08056640625,24.682897567749023,57.463714599609375,202.68800354003903,-0.97819584608078,-0.1423925459384918,-0.1511866748332977,other
5290,-9.117412567138672,24.124034881591797,177.92184448242188,-32.958984375,-2.25830078125,-2.86865234375,24.32399559020996,57.55590057373047,202.63629150390625,-0.9795581102371216,-0.1997962296009063,0.0233985353261232,other
5410,-9.187488555908203,23.989093780517575,177.89083862304688,8.4228515625,-0.48828125,3.96728515625,24.25956916809082,57.68737030029297,202.50579833984375,-0.9536222219467164,-0.1747320145368576,-0.2450986802577972,other
5590,-9.225011825561523,23.96326065063477,177.87680053710938,8.60595703125,0.42724609375,2.197265625,24.13869857788086,57.80097579956055,202.41583251953125,-0.9740221500396729,-0.1067158132791519,-0.1997316181659698,other
5710,-9.381155967712402,23.93525123596191,177.80215454101562,0.1220703125,0.30517578125,-0.9765625,24.260921478271484,58.05248260498047,202.4320831298828,-0.969146490097046,-0.08963343501091,-0.2296105772256851,other
5830,-9.550870895385742,23.91451072692871,177.72549438476562,-5.2490234375,1.0986328125,-3.35693359375,24.464370727539062,58.27347946166992,202.52877807617188,-0.970893144607544,-0.1121644005179405,-0.2116264253854751,other
5950,-9.75676155090332,23.9300537109375,177.6175537109375,-3.47900390625,3.23486328125,-2.8076171875,24.664384841918945,58.67116165161133,202.61671447753903,-0.98679119348526,-0.0616744495928287,-0.1497977524995803,other
6070,-9.96424674987793,23.936363220214844,177.5076446533203,-7.01904296875,3.84521484375,-6.2255859375,24.91972923278809,58.92706680297851,202.7713623046875,-0.9894080758094788,-0.0572106726467609,-0.1334114372730255,other
6190,-10.32816219329834,24.08264923095703,177.21107482910156,-12.8173828125,22.76611328125,-24.90234375,25.08542251586914,59.21014404296875,202.8739776611328,-0.9897862672805786,0.0593500100076198,-0.1296176314353943,other
6430,-10.28610897064209,24.178083419799805,176.55177307128906,31.005859375,18.798828125,-43.39599609375,25.74344062805176,59.24900817871094,202.97360229492188,-0.97773015499115,-0.1856715679168701,-0.0978255420923233,other
6550,-10.320189476013184,24.187522888183594,176.45191955566406,-28.38134765625,3.72314453125,-14.0380859375,26.27193832397461,59.29988861083984,203.40174865722656,-0.9871833324432372,-0.1595887243747711,0.0006868955097161,other
6722,-10.234477043151855,23.91442108154297,176.4829559326172,4.69970703125,1.5869140625,1.03759765625,26.78260040283203,59.456634521484375,203.85060119628903,-0.9836828112602234,-0.139990285038948,-0.1130085736513137,other
6847,-10.405186653137209,23.81211853027344,176.3939208984375,0.91552734375,2.86865234375,0.244140625,26.8115234375,59.728309631347656,203.85299682617188,-0.994388461112976,-0.0763995945453643,-0.0731764882802963,other
6957,-10.444039344787598,23.762371063232425,176.37852478027344,3.7841796875,2.86865234375,2.38037109375,26.886594772338867,59.85440826416016,203.88755798339844,-0.9921953678131104,-0.0847319439053535,-0.0914815738797187,other
7088,-10.50711727142334,23.679725646972656,176.34901428222656,5.43212890625,2.197265625,2.25830078125,27.18919563293457,60.069190979003906,204.09925842285156,-0.9898785352706908,-0.0988912582397461,-0.1017891690135002,other
7198,-10.570387840270996,23.65653610229492,176.31532287597656,5.55419921875,2.0751953125,2.0751953125,27.347118377685547,60.16888046264648,204.2083282470703,-0.9907331466674804,-0.1047902330756187,-0.0864101648330688,other
7323,-10.629471778869627,23.645601272583008,176.28648376464844,5.06591796875,1.46484375,1.89208984375,27.48690414428711,60.27553176879883,204.29995727539065,-0.9904695153236388,-0.0970907360315322,-0.0976907983422279,other
7438,-10.718210220336914,23.6398983001709,176.24363708496094,2.0751953125,2.62451171875,0.732421875,27.589200973510746,60.37834548950195,204.3880920410156,-0.9913992285728456,-0.0926005989313125,-0.0924812704324722,other
7625,-10.868856430053713,23.643888473510746,176.1722412109375,1.64794921875,3.0517578125,0.48828125,27.716703414916992,60.543304443359375,204.49110412597656,-0.9908336997032166,-0.097596637904644,-0.0934002250432968,other
7750,-10.975242614746094,23.643037796020508,176.1234588623047,1.46484375,2.74658203125,0.3662109375,27.80013084411621,60.654335021972656,204.5670166015625,-0.9906905889511108,-0.0986360237002372,-0.0938245132565498,other
7860,-11.084692001342772,23.645265579223633,176.07620239257812,0.8544921875,3.7841796875,0.8544921875,27.864498138427734,60.76950454711914,204.63351440429688,-0.9894604682922364,-0.110245294868946,-0.0938816964626312,other
7984,-11.297341346740724,23.6245059967041,175.97923278808594,1.64794921875,2.25830078125,0.42724609375,27.936378479003903,61.00705337524414,204.69534301757812,-0.9914258122444152,-0.0931146889925003,-0.0916766300797462,other
8109,-11.40351104736328,23.62025260925293,175.9302215576172,1.3427734375,2.74658203125,0.48828125,27.987215042114254,61.127986907958984,204.7299041748047,-0.9912765622138976,-0.0968234688043594,-0.0894214287400245,other
8219,-11.51303005218506,23.621185302734375,175.87982177734375,1.15966796875,2.9296875,0.3662109375,28.05768585205078,61.24456024169922,204.7902069091797,-0.9919154644012452,-0.0877302139997482,-0.0916906744241714,other
8406,-11.619081497192385,23.61805534362793,175.83006286621094,1.40380859375,3.23486328125,0.42724609375,28.15312385559082,61.355079650878906,204.8738250732422,-0.9913561940193176,-0.0947857797145843,-0.0907115489244461,other
8516,-11.774273872375488,23.608062744140625,175.7560577392578,1.77001953125,2.38037109375,0.30517578125,28.290607452392575,61.52134323120117,204.9879608154297,-0.9922857880592346,-0.0876607298851013,-0.0876607298851013,other
8644,-11.875139236450195,23.601280212402344,175.70745849609375,2.01416015625,2.50244140625,0.3662109375,28.3903751373291,61.625579833984375,205.07952880859375,-0.9924283623695374,-0.0871500223875045,-0.0865489840507507,other
8770,-12.029610633850098,23.599720001220703,175.63624572753906,1.46484375,3.11279296875,0.91552734375,28.57390594482422,61.7769660949707,205.26004028320312,-0.9905260801315308,-0.1023523658514022,-0.0915531665086746,other
8948,-12.189131736755373,23.59338760375977,175.56475830078125,1.15966796875,2.86865234375,0.48828125,28.702049255371097,61.944583892822266,205.3798828125,-0.9907228946685792,-0.1033922657370567,-0.0881945639848709,other
9057,-12.30185604095459,23.59042739868164,175.51394653320312,0.732421875,3.173828125,0.48828125,28.769832611083984,62.05765151977539,205.4510803222656,-0.9902249574661256,-0.1081010624766349,-0.0881402418017387,other
9244,-12.41186237335205,23.57604598999023,175.46116638183594,1.220703125,2.5634765625,0.0,28.8198299407959,62.17347717285156,205.5129852294922,-0.9912800788879396,-0.0980045422911644,-0.0880845710635185,other
9361,-12.627685546875,23.556615829467773,175.36444091796875,0.8544921875,3.2958984375,0.8544921875,29.00941276550293,62.40211868286133,205.712158203125,-0.9895316958427428,-0.1160605624318122,-0.0857736095786094,other
9486,-12.930439949035645,23.731597900390625,175.26600646972656,-32.53173828125,30.8837890625,-2.0751953125,28.87178421020508,62.463104248046875,205.75291442871097,-0.9781894683837892,-0.1270268857479095,-0.1643461883068084,other
9657,-13.190174102783203,23.74690055847168,175.06947326660156,-3.0517578125,0.79345703125,-1.3427734375,27.96253776550293,62.54937744140625,204.9167022705078,-0.9887905120849608,-0.0455471947789192,-0.1421930491924286,other
9845,-12.863391876220703,23.779720306396484,175.1729278564453,27.28271484375,7.14111328125,20.69091796875,27.69615364074707,62.53524017333984,204.7165069580078,-0.9969471096992492,-0.0671139433979988,-0.0399022884666919,other
9970,-12.699252128601074,23.48272705078125,175.61788940429688,-21.54541015625,-28.564453125,2.13623046875,27.825336456298828,62.53743743896485,205.0370635986328,-0.9109225273132324,-0.0962929800152778,-0.4011828899383545,other
10079,-12.720366477966309,23.39508056640625,175.5686492919922,6.4697265625,0.9765625,1.0986328125,28.379545211791992,62.62257766723633,205.4419860839844,-0.9718900918960572,-0.0783088952302932,-0.2220301181077957,other
10204,-12.895925521850586,23.406190872192383,175.47425842285156,1.220703125,3.41796875,-0.244140625,29.13404655456543,62.73088836669922,206.13775634765625,-0.9625481367111206,-0.1587461084127426,-0.2197746187448501,other
10329,-13.013035774230955,23.40880966186523,175.41090393066406,0.79345703125,3.23486328125,-0.48828125,29.339487075805664,62.81074142456055,206.3533477783203,-0.9657578468322754,-0.143531396985054,-0.2161260694265365,other
10446,-13.12718105316162,23.4007568359375,175.3514862060547,0.3662109375,2.685546875,-1.03759765625,29.461294174194336,62.938690185546875,206.4665679931641,-0.9713403582572936,-0.1461604237556457,-0.187443271279335,other
10630,-13.253666877746582,23.390316009521484,175.28753662109375,-0.1220703125,2.74658203125,-0.8544921875,29.49905776977539,63.07954406738281,206.50257873535156,-0.9757896661758424,-0.1363105326890945,-0.1710378229618072,other
10810,-13.407011985778809,23.36688995361328,175.216552734375,1.708984375,2.5634765625,0.54931640625,29.63109588623047,63.28266143798828,206.60330200195312,-0.9715450406074524,-0.1408883482217788,-0.190396100282669,other
10930,-13.504263877868652,23.345300674438477,175.17129516601562,1.953125,2.13623046875,0.67138671875,29.7424373626709,63.412227630615234,206.68814086914065,-0.9743966460227966,-0.1410059779882431,-0.1751241832971573,other
11050,-13.63782787322998,23.330078125,175.10826110839844,3.7841796875,1.89208984375,1.15966796875,29.77351188659668,63.59772109985352,206.72445678710935,-0.9802998900413512,-0.10707538574934,-0.1659728735685348,other
11170,-13.811060905456545,23.34287452697754,175.0120849609375,3.2958984375,1.64794921875,-0.30517578125,29.844579696655273,63.83449935913086,206.76527404785156,-0.978405237197876,-0.1145988032221794,-0.1720180809497833,other
11290,-13.901004791259766,23.36633682250977,174.95936584472656,4.45556640625,3.72314453125,0.9765625,29.964832305908203,63.95367813110352,206.8343505859375,-0.9779097437858582,-0.1219246312975883,-0.1697851419448852,other
11410,-13.99457836151123,23.381813049316406,174.9115447998047,1.77001953125,2.0751953125,0.18310546875,29.88982391357422,64.11714172363281,206.6952362060547,-0.9773566722869872,-0.1122011691331863,-0.1794012188911438,other
11590,-14.102356910705566,23.400163650512695,174.8612518310547,1.220703125,2.5634765625,0.42724609375,30.008068084716797,64.25870513916016,206.73426818847656,-0.9741141200065612,-0.1175034120678901,-0.1931184828281402,other
11710,-14.26588249206543,23.443567276000977,174.7822265625,1.64794921875,2.685546875,0.1220703125,30.13179397583008,64.44701385498047,206.8036651611328,-0.9807942509651184,-0.0871312469244003,-0.1745015382766723,other
11890,-14.371170997619627,23.47526741027832,174.73094177246094,2.13623046875,2.44140625,0.54931640625,30.231998443603516,64.55615234375,206.87461853027344,-0.9809114336967468,-0.0803849026560783,-0.1770624220371246,other
12010,-14.51070499420166,23.523834228515625,174.66241455078125,3.173828125,2.62451171875,1.46484375,30.379852294921875,64.71488952636719,206.96156311035156,-0.9792808890342712,-0.0814767479896545,-0.1853926032781601,other
12130,-14.647252082824709,23.572513580322266,174.60475158691406,2.3193359375,3.23486328125,2.01416015625,30.49013900756836,64.87052917480469,207.02015686035156,-0.9755920171737672,-0.0931711420416832,-0.1988452523946762,other
12250,-14.810480117797852,23.612348556518555,174.5305633544922,1.40380859375,3.7841796875,0.9765625,30.487119674682617,65.02045440673828,207.0186004638672,-0.9774713516235352,-0.0631748065352439,-0.2013921737670898,other
12370,-14.926886558532717,23.63190460205078,174.47467041015625,0.3662109375,3.7841796875,0.18310546875,30.50882911682129,65.11884307861328,207.06619262695312,-0.9801742434501648,-0.0638800263404846,-0.1875575333833694,other
12490,-15.0896635055542,23.632230758666992,174.40306091308594,0.79345703125,2.50244140625,0.42724609375,30.62131690979004,65.34420013427734,207.15676879882812,-0.9763122797012328,-0.0508716255426406,-0.2103007137775421,other
12610,-15.20127773284912,23.621822357177734,174.35043334960938,0.79345703125,1.89208984375,0.0,30.79798889160156,65.54422760009766,207.30343627929688,-0.9838865995407104,-0.064047023653984,-0.166928544640541,other
12730,-15.330248832702637,23.63187789916992,174.28147888183594,0.18310546875,4.7607421875,-1.40380859375,30.659893035888672,65.67649841308594,207.33106994628903,-0.9851484894752502,-0.0635382980108261,-0.1595164835453033,other
12850,-15.485467910766602,23.57473373413086,174.1250762939453,-8.30078125,7.568359375,-17.76123046875,30.159603118896484,65.8902816772461,206.90609741210935,-0.9878929853439332,-0.0189260467886924,-0.1539785861968994,other
12970,-15.46965789794922,23.584182739257812,173.86668395996094,15.7470703125,12.6953125,2.74658203125,30.65888214111328,66.00474548339844,207.31446838378903,-0.9767327308654784,-0.1763660758733749,-0.1220172569155693,other
13090,-15.497650146484377,23.777294158935547,173.80909729003906,-14.34326171875,29.4189453125,-1.03759765625,31.65367889404297,65.96495056152344,208.33018493652344,-0.9869112968444824,0.0310705453157424,-0.1582430005073547,other
13210,-15.618423461914062,23.923826217651367,173.6117706298828,-11.474609375,1.46484375,-24.23095703125,32.51990509033203,65.93922424316406,209.0533447265625,-0.959295094013214,0.1835337728261947,-0.2146351933479309,other
13450,-15.396728515625,23.66026306152344,173.7383575439453,10.6201171875,-22.94921875,7.080078125,32.450923919677734,66.0488052368164,208.89761352539065,-0.970471739768982,-0.0428643338382244,-0.2373757362365722,other
13570,-15.114063262939451,23.59142303466797,173.83839416503906,7.62939453125,-0.06103515625,3.0517578125,32.27336502075195,66.21561431884766,208.58221435546875,-0.9800663590431212,-0.061784453690052,-0.188819020986557,other
13690,-15.110095977783203,23.5109920501709,173.834716796875,3.0517578125,2.197265625,1.0986328125,32.197044372558594,66.30325317382812,208.4558868408203,-0.970458447933197,-0.0679878592491149,-0.2314909398555755,other
13810,-15.127009391784668,23.400531768798828,173.8075714111328,2.50244140625,2.99072265625,0.8544921875,32.653072357177734,66.46006774902344,208.82041931152344,-0.969432532787323,-0.0847158506512641,-0.2302687317132949,other
13930,-15.240660667419434,23.3155460357666,173.74380493164062,0.54931640625,2.685546875,-0.54931640625,32.784576416015625,66.71741485595703,208.91075134277344,-0.9750540852546692,-0.0470886677503585,-0.2169147282838821,other
14050,-15.29001522064209,23.239038467407227,173.7115478515625,1.5869140625,1.8310546875,-0.3662109375,32.99400329589844,66.88822937011719,209.0910797119141,-0.9821906685829164,-0.0482985079288482,-0.1815733313560485,other
14170,-15.35618495941162,23.18892478942871,173.66770935058594,0.67138671875,3.5400390625,-0.8544921875,33.181358337402344,67.04198455810547,209.24078369140625,-0.9805912375450134,-0.0518295504152774,-0.1890884935855865,other
14290,-15.480583190917969,23.102569580078125,173.5876007080078,1.77001953125,1.89208984375,-1.0986328125,33.4995002746582,67.26163482666016,209.47415161132812,-0.9857836365699768,-0.0376679636538028,-0.1637427508831024,other
14410,-15.583751678466797,23.076431274414062,173.52969360351562,1.3427734375,1.708984375,-0.6103515625,33.641693115234375,67.40274047851562,209.5794982910156,-0.9835253357887268,-0.0394951403141021,-0.176403596997261,other
14529,-15.56584930419922,23.131019592285156,173.517822265625,1.52587890625,1.52587890625,-0.79345703125,33.82221603393555,67.54043579101562,209.7108917236328,-0.9886698722839355,-0.0305040832608938,-0.1469742208719253,other
14710,-15.558351516723633,23.22757911682129,173.50314331054688,0.3662109375,2.86865234375,-1.0986328125,33.93151092529297,67.687255859375,209.7850341796875,-0.9899159073829652,-0.0216664467006921,-0.1399893313646316,other
14998,-15.44573211669922,23.3721981048584,173.52687072753906,0.91552734375,3.23486328125,-0.1220703125,34.095970153808594,67.88471984863281,209.9336700439453,-0.9884747862815856,-0.0060361186042428,-0.1512651294469833,other
15121,-15.33763599395752,23.41134262084961,173.55532836914062,-1.220703125,4.94384765625,-1.28173828125,34.265018463134766,68.00093078613281,210.09779357910156,-0.9913267493247986,0.0225328635424375,-0.1294745504856109,other
15246,-15.17796802520752,23.470121383666992,173.59962463378906,-0.48828125,4.2724609375,-0.67138671875,34.48482131958008,68.16499328613281,210.3227996826172,-0.9928007125854492,-0.0127434832975268,-0.1190979778766632,other
15481,-14.803958892822266,23.4852352142334,173.7147979736328,1.708984375,2.8076171875,0.30517578125,34.968162536621094,68.47251892089844,210.76670837402344,-0.9910759925842284,-0.0026225249748677,-0.1332719475030899,other
15658,-14.68390941619873,23.4765567779541,173.7545623779297,1.40380859375,3.173828125,0.6103515625,35.12993621826172,68.56575775146484,210.9206695556641,-0.9900137782096864,-0.0107936086133122,-0.1405567675828933,other
15783,-14.577836990356444,23.44931411743164,173.78955078125,1.28173828125,2.9296875,0.54931640625,35.278961181640625,68.66512298583984,211.0635681152344,-0.9897290468215942,-0.0041886959224939,-0.142894372344017,other
15908,-14.332069396972656,23.369449615478516,173.86448669433594,1.40380859375,2.86865234375,0.3662109375,35.67160415649414,68.9123764038086,211.42132568359375,-0.9906775951385498,-0.0154512645676732,-0.1353482902050018,other
16080,-14.17844009399414,23.321714401245117,173.91273498535156,1.28173828125,2.99072265625,0.30517578125,35.898109436035156,69.06329345703125,211.6311492919922,-0.9901736974716188,-0.0079233106225728,-0.1396183371543884,other
16205,-14.138587951660156,23.302881240844727,173.91653442382812,1.28173828125,2.8076171875,0.3662109375,36.13287734985352,69.21039581298828,211.8516387939453,-0.9906595349311828,-0.0085432808846235,-0.1360908448696136,other
16330,-14.041027069091797,23.274538040161133,173.9469757080078,1.46484375,2.9296875,0.42724609375,36.29104232788086,69.3094253540039,211.99655151367188,-0.9907375574111938,-0.0089849233627319,-0.1354926526546478,other
16440,-14.048628807067873,23.26698112487793,173.92991638183594,1.40380859375,2.9296875,0.30517578125,36.54323196411133,69.4605941772461,212.2240447998047,-0.9903225898742676,-0.0039398004300892,-0.1387287378311157,other
16565,-13.955743789672852,23.30900001525879,173.9519500732422,1.46484375,2.685546875,0.3662109375,36.795658111572266,69.61068725585938,212.4514312744141,-0.9903725385665894,-0.0007209700415842,-0.1384262442588806,other
16689,-13.978137969970703,23.260215759277344,173.93496704101562,1.46484375,2.86865234375,0.42724609375,36.95941162109375,69.70960998535156,212.6038818359375,-0.9902181625366212,-0.002032320247963,-0.1395128071308136,other
16799,-13.991694450378418,23.295259475708008,173.9210205078125,0.9765625,3.173828125,0.30517578125,37.123191833496094,69.8065185546875,212.75994873046875,-0.9903548359870912,-0.0070868325419723,-0.1383734047412872,other
16924,-13.910624504089355,23.278135299682617,173.9444122314453,1.3427734375,3.0517578125,0.42724609375,37.301517486572266,69.9051284790039,212.9264373779297,-0.9901655912399292,-0.0051646195352077,-0.1398050487041473,other
17039,-13.894316673278809,23.25651741027832,173.93658447265625,1.3427734375,2.99072265625,0.1220703125,37.572601318359375,70.05387115478516,213.17449951171875,-0.9907904863357544,-0.0025226236321032,-0.1353808045387268,other
17164,-13.768383026123049,23.327892303466797,173.977783203125,1.28173828125,2.9296875,0.3662109375,37.74863815307617,70.15619659423828,213.33592224121097,-0.9908979535102844,0.0001199779580929,-0.134615272283554,other
17337,-13.742419242858888,23.327436447143555,173.979248046875,1.3427734375,2.9296875,0.30517578125,37.93212127685547,70.254638671875,213.50225830078125,-0.9911256432533264,-0.0025280746631324,-0.1329044997692108,other
17461,-13.707001686096191,23.25355339050293,173.9848175048828,1.40380859375,2.9296875,0.48828125,38.11619567871094,70.35057830810547,213.67027282714844,-0.9910824298858644,-0.0006002194713801,-0.1332487314939499,other
17586,-13.772705078125,23.331985473632812,173.94546508789062,1.3427734375,2.9296875,0.06103515625,38.384239196777344,70.49968719482422,213.91734313964844,-0.9915701150894164,0.0028866669163107,-0.1295391768217086,other
17711,-13.689523696899414,23.342384338378903,173.96817016601562,1.0986328125,3.173828125,0.3662109375,38.63999938964844,70.64579772949219,214.16012573242188,-0.9909722805023192,0.0017969758482649,-0.1340544074773788,other
17821,-13.589569091796877,23.30464553833008,174.00003051757812,1.28173828125,2.86865234375,0.48828125,38.82672500610352,70.73979187011719,214.3307647705078,-0.9911912083625792,0.004812775645405,-0.1323513388633728,other
17946,-13.498136520385742,23.35911750793457,174.02410888671875,1.52587890625,2.62451171875,0.54931640625,39.10878372192383,70.8780746459961,214.58743286132812,-0.9914115071296692,0.0024124870542436,-0.1307567954063415,other
18070,-13.595480918884276,23.34143829345703,173.97921752929688,1.220703125,3.0517578125,0.48828125,39.28017807006836,70.97541046142578,214.74923706054688,-0.990839660167694,0.0038362818304449,-0.1349891722202301,standing_still
18180,-13.604536056518556,23.266225814819336,173.96768188476562,1.28173828125,3.173828125,0.3662109375,39.463172912597656,71.0705337524414,214.92022705078125,-0.9906466007232666,0.0043296441435813,-0.1363837867975235,standing_still
18305,-13.550315856933594,23.248205184936523,173.98074340820312,1.5869140625,2.99072265625,0.54931640625,39.66016387939453,71.1610336303711,215.10012817382812,-0.990486741065979,0.0021592299453914,-0.1375909298658371,standing_still
18430,-13.63497543334961,23.24622917175293,173.93679809570312,1.46484375,3.11279296875,0.48828125,39.94028854370117,71.29926300048828,215.3619384765625,-0.9899782538414,0.0053998813964426,-0.1411169022321701,standing_still
18539,-13.61078929901123,23.26869010925293,173.93862915039062,1.40380859375,3.0517578125,0.54931640625,40.129425048828125,71.39002990722656,215.5367889404297,-0.9906485080718994,-0.0002404194965492,-0.1364380568265915,standing_still
