timestamp,Roll1,Pitch1,Yaw1,gx,gy,gz,Roll2,Pitch2,Yaw2,ax,ay,az
6957,-10.444039344787598,23.762371063232422,176.37852478027344,3.7841796875,2.86865234375,2.38037109375,26.886594772338867,59.854408264160156,203.88755798339844,-0.9921953678131104,-0.08473194390535355,-0.09148157387971878
7088,-10.50711727142334,23.679725646972656,176.34901428222656,5.43212890625,2.197265625,2.25830078125,27.18919563293457,60.069190979003906,204.09925842285156,-0.9898785352706909,-0.0988912582397461,-0.10178916901350021
7198,-10.570387840270996,23.656536102294922,176.31532287597656,5.55419921875,2.0751953125,2.0751953125,27.347118377685547,60.168880462646484,204.2083282470703,-0.9907331466674805,-0.10479023307561874,-0.08641016483306885
7323,-10.629471778869629,23.645601272583008,176.28648376464844,5.06591796875,1.46484375,1.89208984375,27.48690414428711,60.27553176879883,204.29995727539062,-0.9904695153236389,-0.09709073603153229,-0.09769079834222794
7438,-10.718210220336914,23.6398983001709,176.24363708496094,2.0751953125,2.62451171875,0.732421875,27.589200973510742,60.37834548950195,204.38809204101562,-0.9913992285728455,-0.09260059893131256,-0.09248127043247223
7625,-10.868856430053711,23.643888473510742,176.1722412109375,1.64794921875,3.0517578125,0.48828125,27.716703414916992,60.543304443359375,204.49110412597656,-0.9908336997032166,-0.09759663790464401,-0.09340022504329681
7750,-10.975242614746094,23.643037796020508,176.1234588623047,1.46484375,2.74658203125,0.3662109375,27.80013084411621,60.654335021972656,204.5670166015625,-0.9906905889511108,-0.09863602370023727,-0.09382451325654984
7860,-11.084692001342773,23.645265579223633,176.07620239257812,0.8544921875,3.7841796875,0.8544921875,27.864498138427734,60.76950454711914,204.63351440429688,-0.9894604682922363,-0.11024529486894608,-0.09388169646263123
7984,-11.297341346740723,23.6245059967041,175.97923278808594,1.64794921875,2.25830078125,0.42724609375,27.936378479003906,61.00705337524414,204.69534301757812,-0.9914258122444153,-0.0931146889925003,-0.09167663007974625
8109,-11.403511047363281,23.62025260925293,175.9302215576172,1.3427734375,2.74658203125,0.48828125,27.987215042114258,61.127986907958984,204.7299041748047,-0.9912765622138977,-0.09682346880435944,-0.08942142874002457
8219,-11.513030052185059,23.621185302734375,175.87982177734375,1.15966796875,2.9296875,0.3662109375,28.05768585205078,61.24456024169922,204.7902069091797,-0.9919154644012451,-0.08773021399974823,-0.09169067442417145
8406,-11.619081497192383,23.61805534362793,175.83006286621094,1.40380859375,3.23486328125,0.42724609375,28.15312385559082,61.355079650878906,204.8738250732422,-0.9913561940193176,-0.09478577971458435,-0.0907115489244461
8516,-11.774273872375488,23.608062744140625,175.7560577392578,1.77001953125,2.38037109375,0.30517578125,28.290607452392578,61.52134323120117,204.9879608154297,-0.9922857880592346,-0.08766072988510132,-0.08766072988510132
8644,-11.875139236450195,23.601280212402344,175.70745849609375,2.01416015625,2.50244140625,0.3662109375,28.3903751373291,61.625579833984375,205.07952880859375,-0.9924283623695374,-0.08715002238750458,-0.08654898405075073
8770,-12.029610633850098,23.599720001220703,175.63624572753906,1.46484375,3.11279296875,0.91552734375,28.57390594482422,61.7769660949707,205.26004028320312,-0.9905260801315308,-0.10235236585140228,-0.09155316650867462
8948,-12.189131736755371,23.593387603759766,175.56475830078125,1.15966796875,2.86865234375,0.48828125,28.702049255371094,61.944583892822266,205.3798828125,-0.9907228946685791,-0.10339226573705673,-0.08819456398487091
9057,-12.30185604095459,23.59042739868164,175.51394653320312,0.732421875,3.173828125,0.48828125,28.769832611083984,62.05765151977539,205.45108032226562,-0.9902249574661255,-0.10810106247663498,-0.08814024180173874
9244,-12.41186237335205,23.576045989990234,175.46116638183594,1.220703125,2.5634765625,0.0,28.8198299407959,62.17347717285156,205.5129852294922,-0.9912800788879395,-0.0980045422911644,-0.08808457106351852
9361,-12.627685546875,23.556615829467773,175.36444091796875,0.8544921875,3.2958984375,0.8544921875,29.00941276550293,62.40211868286133,205.712158203125,-0.9895316958427429,-0.11606056243181229,-0.08577360957860947
9486,-12.930439949035645,23.731597900390625,175.26600646972656,-32.53173828125,30.8837890625,-2.0751953125,28.871784210205078,62.463104248046875,205.75291442871094,-0.9781894683837891,-0.12702688574790955,-0.16434618830680847
9657,-13.190174102783203,23.74690055847168,175.06947326660156,-3.0517578125,0.79345703125,-1.3427734375,27.96253776550293,62.54937744140625,204.9167022705078,-0.9887905120849609,-0.04554719477891922,-0.1421930491924286
9845,-12.863391876220703,23.779720306396484,175.1729278564453,27.28271484375,7.14111328125,20.69091796875,27.69615364074707,62.535240173339844,204.7165069580078,-0.9969471096992493,-0.06711394339799881,-0.03990228846669197
9970,-12.699252128601074,23.48272705078125,175.61788940429688,-21.54541015625,-28.564453125,2.13623046875,27.825336456298828,62.537437438964844,205.0370635986328,-0.9109225273132324,-0.09629298001527786,-0.4011828899383545
10079,-12.720366477966309,23.39508056640625,175.5686492919922,6.4697265625,0.9765625,1.0986328125,28.379545211791992,62.62257766723633,205.44198608398438,-0.9718900918960571,-0.07830889523029327,-0.22203011810779572
10204,-12.895925521850586,23.406190872192383,175.47425842285156,1.220703125,3.41796875,-0.244140625,29.13404655456543,62.73088836669922,206.13775634765625,-0.9625481367111206,-0.15874610841274261,-0.21977461874485016
10329,-13.013035774230957,23.408809661865234,175.41090393066406,0.79345703125,3.23486328125,-0.48828125,29.339487075805664,62.81074142456055,206.3533477783203,-0.9657578468322754,-0.14353139698505402,-0.21612606942653656
10446,-13.127181053161621,23.4007568359375,175.3514862060547,0.3662109375,2.685546875,-1.03759765625,29.461294174194336,62.938690185546875,206.46656799316406,-0.9713403582572937,-0.14616042375564575,-0.18744327127933502
10630,-13.253666877746582,23.390316009521484,175.28753662109375,-0.1220703125,2.74658203125,-0.8544921875,29.49905776977539,63.07954406738281,206.50257873535156,-0.9757896661758423,-0.13631053268909454,-0.17103782296180725
10810,-13.407011985778809,23.36688995361328,175.216552734375,1.708984375,2.5634765625,0.54931640625,29.63109588623047,63.28266143798828,206.60330200195312,-0.9715450406074524,-0.14088834822177887,-0.19039610028266907
10930,-13.504263877868652,23.345300674438477,175.17129516601562,1.953125,2.13623046875,0.67138671875,29.7424373626709,63.412227630615234,206.68814086914062,-0.9743966460227966,-0.1410059779882431,-0.1751241832971573
11050,-13.63782787322998,23.330078125,175.10826110839844,3.7841796875,1.89208984375,1.15966796875,29.77351188659668,63.597721099853516,206.72445678710938,-0.9802998900413513,-0.10707538574934006,-0.16597287356853485
11170,-13.811060905456543,23.34287452697754,175.0120849609375,3.2958984375,1.64794921875,-0.30517578125,29.844579696655273,63.83449935913086,206.76527404785156,-0.978405237197876,-0.11459880322217941,-0.17201808094978333
11290,-13.901004791259766,23.366336822509766,174.95936584472656,4.45556640625,3.72314453125,0.9765625,29.964832305908203,63.953678131103516,206.8343505859375,-0.9779097437858582,-0.12192463129758835,-0.16978514194488525
11410,-13.99457836151123,23.381813049316406,174.9115447998047,1.77001953125,2.0751953125,0.18310546875,29.88982391357422,64.11714172363281,206.6952362060547,-0.9773566722869873,-0.11220116913318634,-0.1794012188911438
11590,-14.102356910705566,23.400163650512695,174.8612518310547,1.220703125,2.5634765625,0.42724609375,30.008068084716797,64.25870513916016,206.73426818847656,-0.9741141200065613,-0.11750341206789017,-0.19311848282814026
11710,-14.26588249206543,23.443567276000977,174.7822265625,1.64794921875,2.685546875,0.1220703125,30.131793975830078,64.44701385498047,206.8036651611328,-0.9807942509651184,-0.08713124692440033,-0.17450153827667236
11890,-14.371170997619629,23.47526741027832,174.73094177246094,2.13623046875,2.44140625,0.54931640625,30.231998443603516,64.55615234375,206.87461853027344,-0.9809114336967468,-0.08038490265607834,-0.17706242203712463
12010,-14.51070499420166,23.523834228515625,174.66241455078125,3.173828125,2.62451171875,1.46484375,30.379852294921875,64.71488952636719,206.96156311035156,-0.9792808890342712,-0.08147674798965454,-0.1853926032781601
12130,-14.647252082824707,23.572513580322266,174.60475158691406,2.3193359375,3.23486328125,2.01416015625,30.49013900756836,64.87052917480469,207.02015686035156,-0.9755920171737671,-0.0931711420416832,-0.1988452523946762
12250,-14.810480117797852,23.612348556518555,174.5305633544922,1.40380859375,3.7841796875,0.9765625,30.487119674682617,65.02045440673828,207.0186004638672,-0.9774713516235352,-0.06317480653524399,-0.20139217376708984
12370,-14.926886558532715,23.63190460205078,174.47467041015625,0.3662109375,3.7841796875,0.18310546875,30.50882911682129,65.11884307861328,207.06619262695312,-0.9801742434501648,-0.06388002634048462,-0.18755753338336945
12490,-15.0896635055542,23.632230758666992,174.40306091308594,0.79345703125,2.50244140625,0.42724609375,30.62131690979004,65.34420013427734,207.15676879882812,-0.9763122797012329,-0.050871625542640686,-0.21030071377754211
12610,-15.201277732849121,23.621822357177734,174.35043334960938,0.79345703125,1.89208984375,0.0,30.797988891601562,65.54422760009766,207.30343627929688,-0.9838865995407104,-0.06404702365398407,-0.16692854464054108
12730,-15.330248832702637,23.631877899169922,174.28147888183594,0.18310546875,4.7607421875,-1.40380859375,30.659893035888672,65.67649841308594,207.33106994628906,-0.9851484894752502,-0.06353829801082611,-0.15951648354530334
12850,-15.485467910766602,23.57473373413086,174.1250762939453,-8.30078125,7.568359375,-17.76123046875,30.159603118896484,65.8902816772461,206.90609741210938,-0.9878929853439331,-0.018926046788692474,-0.15397858619689941
12970,-15.469657897949219,23.584182739257812,173.86668395996094,15.7470703125,12.6953125,2.74658203125,30.65888214111328,66.00474548339844,207.31446838378906,-0.9767327308654785,-0.17636607587337494,-0.1220172569155693
13090,-15.497650146484375,23.777294158935547,173.80909729003906,-14.34326171875,29.4189453125,-1.03759765625,31.65367889404297,65.96495056152344,208.33018493652344,-0.9869112968444824,0.031070545315742493,-0.15824300050735474
13210,-15.618423461914062,23.923826217651367,173.6117706298828,-11.474609375,1.46484375,-24.23095703125,32.51990509033203,65.93922424316406,209.0533447265625,-0.9592950940132141,0.18353377282619476,-0.2146351933479309
13450,-15.396728515625,23.660263061523438,173.7383575439453,10.6201171875,-22.94921875,7.080078125,32.450923919677734,66.0488052368164,208.89761352539062,-0.9704717397689819,-0.04286433383822441,-0.23737573623657227
13570,-15.114063262939453,23.59142303466797,173.83839416503906,7.62939453125,-0.06103515625,3.0517578125,32.27336502075195,66.21561431884766,208.58221435546875,-0.9800663590431213,-0.06178445369005203,-0.188819020986557
13690,-15.110095977783203,23.5109920501709,173.834716796875,3.0517578125,2.197265625,1.0986328125,32.197044372558594,66.30325317382812,208.4558868408203,-0.970458447933197,-0.06798785924911499,-0.23149093985557556
13810,-15.127009391784668,23.400531768798828,173.8075714111328,2.50244140625,2.99072265625,0.8544921875,32.653072357177734,66.46006774902344,208.82041931152344,-0.969432532787323,-0.08471585065126419,-0.23026873171329498
13930,-15.240660667419434,23.3155460357666,173.74380493164062,0.54931640625,2.685546875,-0.54931640625,32.784576416015625,66.71741485595703,208.91075134277344,-0.9750540852546692,-0.04708866775035858,-0.21691472828388214
14050,-15.29001522064209,23.239038467407227,173.7115478515625,1.5869140625,1.8310546875,-0.3662109375,32.99400329589844,66.88822937011719,209.09107971191406,-0.9821906685829163,-0.04829850792884827,-0.18157333135604858
14170,-15.356184959411621,23.18892478942871,173.66770935058594,0.67138671875,3.5400390625,-0.8544921875,33.181358337402344,67.04198455810547,209.24078369140625,-0.9805912375450134,-0.05182955041527748,-0.18908849358558655
14290,-15.480583190917969,23.102569580078125,173.5876007080078,1.77001953125,1.89208984375,-1.0986328125,33.4995002746582,67.26163482666016,209.47415161132812,-0.9857836365699768,-0.03766796365380287,-0.16374275088310242
14410,-15.583751678466797,23.076431274414062,173.52969360351562,1.3427734375,1.708984375,-0.6103515625,33.641693115234375,67.40274047851562,209.57949829101562,-0.9835253357887268,-0.03949514031410217,-0.17640359699726105
14529,-15.565849304199219,23.131019592285156,173.517822265625,1.52587890625,1.52587890625,-0.79345703125,33.82221603393555,67.54043579101562,209.7108917236328,-0.9886698722839355,-0.03050408326089382,-0.14697422087192535
14710,-15.558351516723633,23.22757911682129,173.50314331054688,0.3662109375,2.86865234375,-1.0986328125,33.93151092529297,67.687255859375,209.7850341796875,-0.9899159073829651,-0.021666446700692177,-0.13998933136463165
14998,-15.445732116699219,23.3721981048584,173.52687072753906,0.91552734375,3.23486328125,-0.1220703125,34.095970153808594,67.88471984863281,209.9336700439453,-0.9884747862815857,-0.006036118604242802,-0.15126512944698334
15121,-15.33763599395752,23.41134262084961,173.55532836914062,-1.220703125,4.94384765625,-1.28173828125,34.265018463134766,68.00093078613281,210.09779357910156,-0.9913267493247986,0.022532863542437553,-0.12947455048561096
15246,-15.17796802520752,23.470121383666992,173.59962463378906,-0.48828125,4.2724609375,-0.67138671875,34.48482131958008,68.16499328613281,210.3227996826172,-0.9928007125854492,-0.012743483297526836,-0.11909797787666321
15481,-14.803958892822266,23.4852352142334,173.7147979736328,1.708984375,2.8076171875,0.30517578125,34.968162536621094,68.47251892089844,210.76670837402344,-0.9910759925842285,-0.0026225249748677015,-0.1332719475030899
15658,-14.68390941619873,23.4765567779541,173.7545623779297,1.40380859375,3.173828125,0.6103515625,35.12993621826172,68.56575775146484,210.92066955566406,-0.9900137782096863,-0.010793608613312244,-0.14055676758289337
15783,-14.577836990356445,23.44931411743164,173.78955078125,1.28173828125,2.9296875,0.54931640625,35.278961181640625,68.66512298583984,211.06356811523438,-0.9897290468215942,-0.004188695922493935,-0.14289437234401703
15908,-14.332069396972656,23.369449615478516,173.86448669433594,1.40380859375,2.86865234375,0.3662109375,35.67160415649414,68.9123764038086,211.42132568359375,-0.9906775951385498,-0.015451264567673206,-0.13534829020500183
16080,-14.17844009399414,23.321714401245117,173.91273498535156,1.28173828125,2.99072265625,0.30517578125,35.898109436035156,69.06329345703125,211.6311492919922,-0.9901736974716187,-0.007923310622572899,-0.13961833715438843
16205,-14.138587951660156,23.302881240844727,173.91653442382812,1.28173828125,2.8076171875,0.3662109375,36.132877349853516,69.21039581298828,211.8516387939453,-0.9906595349311829,-0.008543280884623528,-0.13609084486961365
16330,-14.041027069091797,23.274538040161133,173.9469757080078,1.46484375,2.9296875,0.42724609375,36.29104232788086,69.3094253540039,211.99655151367188,-0.9907375574111938,-0.008984923362731934,-0.13549265265464783
16440,-14.048628807067871,23.26698112487793,173.92991638183594,1.40380859375,2.9296875,0.30517578125,36.54323196411133,69.4605941772461,212.2240447998047,-0.9903225898742676,-0.003939800430089235,-0.13872873783111572
16565,-13.955743789672852,23.30900001525879,173.9519500732422,1.46484375,2.685546875,0.3662109375,36.795658111572266,69.61068725585938,212.45143127441406,-0.9903725385665894,-0.0007209700415842235,-0.13842624425888062
16689,-13.978137969970703,23.260215759277344,173.93496704101562,1.46484375,2.86865234375,0.42724609375,36.95941162109375,69.70960998535156,212.6038818359375,-0.9902181625366211,-0.002032320247963071,-0.1395128071308136
16799,-13.991694450378418,23.295259475708008,173.9210205078125,0.9765625,3.173828125,0.30517578125,37.123191833496094,69.8065185546875,212.75994873046875,-0.9903548359870911,-0.007086832541972399,-0.13837340474128723
16924,-13.910624504089355,23.278135299682617,173.9444122314453,1.3427734375,3.0517578125,0.42724609375,37.301517486572266,69.9051284790039,212.9264373779297,-0.9901655912399292,-0.005164619535207748,-0.13980504870414734
17039,-13.894316673278809,23.25651741027832,173.93658447265625,1.3427734375,2.99072265625,0.1220703125,37.572601318359375,70.05387115478516,213.17449951171875,-0.9907904863357544,-0.0025226236321032047,-0.1353808045387268
17164,-13.768383026123047,23.327892303466797,173.977783203125,1.28173828125,2.9296875,0.3662109375,37.74863815307617,70.15619659423828,213.33592224121094,-0.9908979535102844,0.00011997795809293166,-0.13461527228355408
17337,-13.742419242858887,23.327436447143555,173.979248046875,1.3427734375,2.9296875,0.30517578125,37.93212127685547,70.254638671875,213.50225830078125,-0.9911256432533264,-0.002528074663132429,-0.13290449976921082
17461,-13.707001686096191,23.25355339050293,173.9848175048828,1.40380859375,2.9296875,0.48828125,38.11619567871094,70.35057830810547,213.67027282714844,-0.9910824298858643,-0.0006002194713801146,-0.1332487314939499
17586,-13.772705078125,23.331985473632812,173.94546508789062,1.3427734375,2.9296875,0.06103515625,38.384239196777344,70.49968719482422,213.91734313964844,-0.9915701150894165,0.002886666916310787,-0.12953917682170868
17711,-13.689523696899414,23.342384338378906,173.96817016601562,1.0986328125,3.173828125,0.3662109375,38.63999938964844,70.64579772949219,214.16012573242188,-0.9909722805023193,0.0017969758482649922,-0.13405440747737885
17821,-13.589569091796875,23.304645538330078,174.00003051757812,1.28173828125,2.86865234375,0.48828125,38.826725006103516,70.73979187011719,214.3307647705078,-0.9911912083625793,0.004812775645405054,-0.1323513388633728
17946,-13.498136520385742,23.35911750793457,174.02410888671875,1.52587890625,2.62451171875,0.54931640625,39.10878372192383,70.8780746459961,214.58743286132812,-0.9914115071296692,0.002412487054243684,-0.13075679540634155
18070,-13.595480918884277,23.34143829345703,173.97921752929688,1.220703125,3.0517578125,0.48828125,39.28017807006836,70.97541046142578,214.74923706054688,-0.9908396601676941,0.003836281830444932,-0.1349891722202301
18180,-13.604536056518555,23.266225814819336,173.96768188476562,1.28173828125,3.173828125,0.3662109375,39.463172912597656,71.0705337524414,214.92022705078125,-0.9906466007232666,0.00432964414358139,-0.1363837867975235
18305,-13.550315856933594,23.248205184936523,173.98074340820312,1.5869140625,2.99072265625,0.54931640625,39.66016387939453,71.1610336303711,215.10012817382812,-0.990486741065979,0.0021592299453914165,-0.1375909298658371
18430,-13.63497543334961,23.24622917175293,173.93679809570312,1.46484375,3.11279296875,0.48828125,39.94028854370117,71.29926300048828,215.3619384765625,-0.9899782538414001,0.005399881396442652,-0.1411169022321701
18539,-13.61078929901123,23.26869010925293,173.93862915039062,1.40380859375,3.0517578125,0.54931640625,40.129425048828125,71.39002990722656,215.5367889404297,-0.9906485080718994,-0.0002404194965492934,-0.1364380568265915
18670,-13.676156044006348,23.242021560668945,173.90548706054688,1.52587890625,2.9296875,0.6103515625,40.32070541381836,71.48082733154297,215.71615600585938,-0.9900464415550232,0.004680786747485399,-0.14066363871097565
18790,-13.622983932495117,23.292415618896484,173.91830444335938,1.40380859375,2.86865234375,0.42724609375,40.51731872558594,71.57433319091797,215.89784240722656,-0.9903002977371216,0.00685453787446022,-0.1387743204832077
